Year,Time,Bib,Name,Country,Gender,Club
1991,90:25,4614,Kristian PAULSEN,NO,,CK SOTRA
1991,90:26,3065,Jean-Pierre BIRABENT,FR,,Vélo Club de Massy Palaiseau
1991,90:26,3063,Pierre LE JEUNE,FR,,Vélo Club de Massy Palaiseau
1991,90:28,4661,Paul EUSTACE,IE,,AUDAX IRLANDE CC
1991,90:29,3537,Michel HURTREL,FR,,Cyclo Margny-lès-Compiègne
1991,90:29,3635,Guy PERRAUD,FR,,Rand. Cyclo Turballaise - La Turballe
1991,90:30,3719,Vincent CACCAMO,FR,,Les Cyclotouristes Belfortains
1991,90:30,4317,Michel GLEIS,BE,,INDIVIDUEL
1991,90:30,4312,Brigitte JEANMART,BE,F,REAL AZUR CLUB UCCLE
1991,90:30,4283,Bruno LE GALL,FR,,Cyclos Landernéens - Landerneau
1991,90:30,4645,Olle LUNDQVIST,SE,,ØREBROCYKLISTERNA
1991,90:30,3334,Auguste RIVOALAND,FR,,Ploemeur Cyclotourisme
1991,90:30,3538,Marcellin THÉVENIN,FR,,Cyclo Margny-lès-Compiègne
1991,90:31,4240,Maurice GRANDGIRARD,FR,,Les Amis de Vélocio - Épinal
1991,90:31,4313,Corinne JEANMART,BE,F,REAL AZUR CLUB UCCLE
1991,90:32,5038,Charles MARTIN,US,,LAKE ERIE WHEELMEN
1991,90:32,4782,Alastair PUGH,GB,,EDINBURGH RC
1991,90:33,4676,David BRIGGS,GB,,A.U.K.
1991,90:33,3395,Marcel FROHARD,FR,,Tour d'Auvergne Rennes
1991,90:33,3613,Raymond GUILLAMET,FR,,ASPTT Quimper
1991,90:33,3394,Pierre LE SAUX,FR,,AS Jeanne d'Arc Mordelles
1991,90:33,4667,Mark MORONEY,IE,,AUDAX IRLANDE CC
1991,90:34,3365,Pierre BOIDIN,FR,,Union Rand. Picards - Amiens
1991,90:34,3250,Joseph CORBE,FR,,Cyclos Landernéens - Landerneau
1991,90:34,3185,Bernard CORDIER,FR,,Union Rand. Picards - Amiens
1991,90:34,3327,André GILLIOT,FR,,ASPTT Avignon
1991,90:34,3328,Jacqueline VALL,FR,F,ASPTT Avignon
1991,90:35,3542,Didier BERVILLE,FR,,Union Rand. Picards - Amiens
1991,90:35,3186,Sylvia BOIDIN,FR,F,Union Rand. Picards - Amiens
1991,90:35,3232,François CORRE,FR,,Cyclos Landernéens - Landerneau
1991,90:35,3187,William COULEVRA,FR,,Union Rand. Picards - Amiens
1991,90:35,3832,Jean DESCAMPS,FR,,Cercle J. Ferry - Fleury les Aubrais
1991,90:35,3555,Bernard LE MAUX,FR,,Individuel France
1991,90:35,3809,Gérard PAPELARD,FR,,Cercle J. Ferry - Fleury les Aubrais
1991,90:35,3561,Alain SAVINEAU,FR,,Individuel France
1991,90:35,3267,Francis SAVINEAU,FR,,Individuel France
1991,90:36,4271,Hervé AUBRY,FR,,Individuel France
1991,90:36,4180,Maurice BIZIEN,FR,,Groupe Cyclo Brestois
1991,90:36,3240,François CORRE,FR,,Ami. C. Sp. Cormeilles en Parisis
1991,90:36,4814,James ELLIOTT,US,,BULLSHIFTERS BICYCLING CLUB
1991,90:36,3189,Jean GAYDA,FR,,Union Rand. Picards - Amiens
1991,90:36,3264,Daniel LECOMTE,FR,,Ami. C. Sp. Cormeilles en Parisis
1991,90:36,3933,Jean-Claude MONCOMBLE,FR,,Amicale Randonneurs - Abbeville
1991,90:37,5065,Mark Edward ALVIS,US,,NORTH TEXAS BC
1991,90:37,3458,Philippe BAHEUX,FR,,AS Andrésy Chanteloup Maurec
1991,90:37,4780,David HUFFEY,GB,,DISS & DISTRICT CC
1991,90:37,3565,Guillaume KERBAOL,FR,,Entente Cycliste Renanaise - St Renan
1991,90:37,3325,Michel MOURAUD,FR,,Ami. C. Sp. Cormeilles en Parisis
1991,90:37,3416,Jacky ROUILLARD,FR,,Ami. C. Sp. Cormeilles en Parisis
1991,90:37,3245,André TAUFFLIEB,FR,,SAGEM Cyclo 95 - Argenteuil
1991,90:38,4062,Jean LUCAS,FR,,FCL Cyclo Club Briecois
1991,90:38,4668,John MURPHY,IE,,AUDAX IRLANDE CC
1991,90:38,3512,Joël POUTEAU,FR,,Union Sportive Acigné Cyclo
1991,90:39,4439,Tom HINTON,CA,,RANDONNEURS ONTARIO TORONTO
1991,90:39,3935,Guillemette LE BIHAN,FR,F,Cyclo Club de Guipavas
1991,90:39,3934,Raymond LE BIHAN,FR,,Cyclo Club de Guipavas
1991,90:39,4208,Jean MASSIAS,FR,,CT Montferrand
1991,90:40,4705,Alan PRINGLE,GB,,A.U.K.
1991,90:40,3415,Louis RIOUAL,FR,,Stade Quilbignonnais - Brest
1991,90:41,4256,Jean-Paul LE HOUÉROU,FR,,Amicale Cyclo Briochine - St Brieuc
1991,90:42,4230,Marcel DERRIEN,FR,,Amicale Cyclo Briochine - St Brieuc
1991,90:42,5066,Chris YOUNG,US,,INDIVIDUEL
1991,90:43,4750,Stephen GREEN,GB,,NORTH YORKS DA
1991,90:44,4255,René LOUSSIER,FR,,Union C. Luynes
1991,90:47,3805,Jean-Jacques CONTI,FR,,Cyclotouristes Longjumellois
1991,90:47,3979,Bernard PÉRUS,FR,,Randonneurs du Douaisis - Douai
1991,90:49,5005,Joseph MAUTZ,US,,ONONDAGA CC
1991,90:49,4940,Herbert MUNSTERMAN,US,,INDIVIDUEL
1991,90:49,5006,Barbara SCHILLAWSKI,US,F,ONONDAGA CC
1991,90:49,3509,Maurice SEURRE,FR,,Cyclo Randonneurs Privas
1991,90:50,4219,Robert COURDAVAULT,FR,,Cyclo Sport Pantin
1991,90:50,4938,Douglas MACKENZIE,US,,INDIVIDUEL
1991,90:50,4325,André MEUNIER,BE,,CYCLO BOL D'AIR ENGHIEN
1991,90:50,4909,Daniel VOGEL,US,,SPEEDWAY WH
1991,90:52,3400,Roger HOCHARD,FR,,ASPTT Thionville
1991,90:53,4027,Jean ALLAIN,FR,,Amicale Cycliste Saint Broladre
1991,90:53,3569,Christian CHARPENTIER,FR,,Gazélec Sports Rennes
1991,90:53,4684,Gordon FULFORD,GB,,A.U.K.
1991,90:53,4449,Fred WEINSTEIN,CA,,RANDONNEURS ONTARIO TORONTO
1991,90:54,3618,Max GOINEAU,FR,,CSA Déf. Nle Saint Astier - Bergerac
1991,90:55,4381,Dermot AVON,AU,,AUDAX MELBOURNE
1991,90:55,3568,Jean-Luc GABION,FR,,Cyclos Foréziens - Saint Étienne
1991,90:55,4628,Björn GRANLUND,SE,,FREDRIKSHOFS IF
1991,90:55,5033,Bill MITCHELL,US,,INDIVIDUEL
1991,90:55,4642,Nils-Erik ÖBRINK,SE,,GÄVLE CA
1991,90:55,4641,Ulf SAMUELSSON,SE,,GÄVLE CA
1991,90:55,4910,Donald SILAS,US,,CENTRAL INDIANA BC
1991,90:56,4796,John MOORE,GB,,SOLIHULL CC
1991,90:57,4931,Richard LEBLANC,US,,BERKSHIRE
1991,90:58,3602,Francis COUTANT,FR,,ASPTT Boulogne
1991,90:58,4105,Francis COUTTENIER,FR,,Club Cyclo Loisirs Dunkerque
1991,90:58,4706,Peter SCHARF,GB,,A.U.K.
1991,90:59,4273,Jean-Pierre LECONTE,FR,,AC Banlieue Est - Le Perreux
1991,91:00,3506,Nicole ASTOL,FR,F,Cyclo Randonneurs Privas
1991,91:00,3507,Pierre CARTAILLAC,FR,,Cyclo Randonneurs Privas
1991,91:00,5050,George COPELAND,US,,SMOKEY MOUNTAIN WHLM
1991,91:00,3024,Yves DAMBLANT,FR,,AS Banque de France
1991,91:00,5023,Don EVITT,US,,NORTH CAROLINA BICYCLE CLUB
1991,91:00,4622,Sigmund HIRSCH,NO,,INDIVIDUEL
1991,91:00,5010,John HSU,US,,INDIVIDUEL
1991,91:00,4997,Gary KRZYNOWEK,US,,NEW YORK CYCLE CLUB
1991,91:00,3455,Henri LECOQ,FR,,Cyclo Rand. Cornouaille - Quimper
1991,91:00,4929,Allen MUCHNICK,US,,POTOMAC PEDALERS
1991,91:00,3220,Claude PUJADE,FR,,Individuel France
1991,91:00,3619,Jean-Luc ROYÈRE-BLANCHARD,FR,,CSA Déf. Nle Saint Astier - Bergerac
1991,91:00,5079,Mark SMITH,US,,OZARK AREA COUNCIL AYH
1991,91:00,3265,François TARTARIN,FR,,Union Cyclo de Touraine - Tours
1991,91:00,4947,Claudio VACAS,US,,WHEEL SUCKERS
1991,91:00,5003,Michael YESKO,US,,NEW YORK CYCLE CLUB
1991,AB,3107,Marcel ABGRALL,FR,,Amicale Cyclo Loudéac
1991,AB,86,Gérard ADJAS,FR,,Rouen Gentlemen Club
1991,AB,744,Pamela ALBORG,US,F,SPRINGFIELD BC
1991,AB,3607,Michel ALIX,FR,,Club Cyclo de la Mézière
1991,AB,6118,Pierre-Marc ALLART,FR,,Union Sportive BHV
1991,AB,6436,Robert AMALRIC,FR,,Cyclos Montpelliérains - Montpellier
1991,AB,71,Julien AMIRAULT,FR,,Gazélec Tours
1991,AB,374,Gérard ANDRÉ,FR,,Amicale Laïque de Charmes
1991,AB,3780,René ANDRIEU,FR,,Cyclos Montpelliérains - Montpellier
1991,AB,6126,Jean-Claude ANNE,FR,,Union Sportive Ris Orangis
1991,AB,6101,Catherine ANXIONNAZ,FR,F,Cyclotouristes Albertvillois
1991,AB,6048,Guy ANXIONNAZ,FR,,Cyclotouristes Albertvillois
1991,AB,130,Claude ARLA,FR,,Avant Garde Sportive Paloise
1991,AB,4508,Ignacio ARRANZ PÉREZ DE LECETA,ES,,SC VITORIANA (AL)
1991,AB,4011,Jacques AUDREN,FR,,Vélo Club de Beynes
1991,AB,6356,Michel AUFFRET,FR,,Espérance Chartres de Bretagne
1991,AB,3901,Michel AUGÉ,FR,,Cyclo Touriste Carcassonnais
1991,AB,6430,Bernard AUTHIER,FR,,CSA AMX APX Satory
1991,AB,3100,Jean AUTRET,FR,,CC Versailles Porchefontaine
1991,AB,3088,Alain AVENEL,FR,,ASPTT Le Havre
1991,AB,6451,Georges BAEKEN,BE,,CYCLO A.G.
1991,AB,6535,Tom BAKER,US,,CYCLISME. VELOCE
1991,AB,3814,Luc BALON,FR,,Cercle J. Ferry - Fleury les Aubrais
1991,AB,4022,Eugène BAPTISTE,FR,,Cyclo Club Gournay sur Marne
1991,AB,6104,Daniel BARBIER,FR,,Union Sportive Crépy en Valois
1991,AB,6567,Lewis E. BARBIERI,US,,INDIVIDUEL
1991,AB,6452,Michel BARIGAND,BE,,CYCLO A.G.
1991,AB,6541,James L. BARNECK,US,,GRIZZLY PEAK CYCLISTS
1991,AB,4486,Juan BARO SANJUAN,ES,,UC SABADELL
1991,AB,3486,Alain BARTHEL,FR,,Cyclo Club Rennais - Rennes
1991,AB,6079,Jean-Claude BAUDOIN,FR,,Club Cyclo Courcouronnes
1991,AB,278,Christian BEAUDOIR,FR,,Ami. Cyclo Breuilloise - Brou sur Chanteraine
1991,AB,4896,Michael BECKER,US,,SPRINGFIELD BC
1991,AB,411,Michel BECKER,FR,,ASPTT Thionville
1991,AB,414,André BÉE,FR,,CT Montferrand
1991,AB,91,Jacky BELLEI,FR,,Club Omnisports Gargenville
1991,AB,6432,François BERAUD,FR,,Individuel France
1991,AB,6520,Martin BERGMAN,SE,,FREDRIKSHOFS IF
1991,AB,6085,Bernard BERINGUIER,FR,,CV Montastruc la Conseillère
1991,AB,543,Roland BERNABEI,FR,,Cyclo Brunoy
1991,AB,2,Jean-André BERNARD,FR,,Union Sportive Roissy en Brie
1991,AB,326,Urbain BERNARDO,FR,,Aviron Bayonnais - Bayonne
1991,AB,4003,Théophile BERNIER,FR,,Vélo Club Barsacais
1991,AB,6417,Alain BERTHE,FR,,Cyclo Doullens
1991,AB,446,Albert BERTHOU,FR,,Club Saint Divy
1991,AB,4286,Michel BERTRANDDHANDY,FR,,VC Banlieue Sud - Chilly-Mazarin
1991,AB,3634,Pierre BESSE,FR,,Cyclo Club Rennais - Rennes
1991,AB,250,Christian BIADOS,FR,,ASPTT Pau
1991,AB,475,Serge BIGOT,FR,,Individuel France
1991,AB,6437,Henri BILAND,FR,,Cyclos Montpelliérains - Montpellier
1991,AB,4935,Dave BLAKNEY,US,,INDIVIDUEL
1991,AB,353,Joseph BLANCHET,FR,,Plessis-Trévise Cycliste
1991,AB,3983,Thérèse BONDEAU,FR,F,Individuel France
1991,AB,3896,Claude BONNET,FR,,PSC Bry-sur-Marne
1991,AB,263,Christian BONNETTE,FR,,Cholet Vélo Sport
1991,AB,3867,Noëlle BOREL,FR,F,Union Sp. Pontetienne Cyclo - Le Pontet
1991,AB,197,Daniel BOTTE,FR,,CT Montferrand
1991,AB,4204,André BOUCHET,FR,,Union Sp. Château Arnoux St Auban
1991,AB,6050,Jean-Pierre BOUDINET,FR,,Cyclotouristes Albertvillois
1991,AB,6342,Norbert BOUGERIE,FR,,Espérance de La Bouëxière
1991,AB,191,Marcel BOULO,FR,,Amicale Cyclo Vannes
1991,AB,6254,André BOUSSEMART,FR,,UR Flandres Artois - Lille
1991,AB,6258,Philippe BOUVIER,FR,,Union Sportive BHV
1991,AB,358,Jean-Michel BRAULT,FR,,Cyclotouristes Saumurois
1991,AB,23,Raymond BRAWANSKI,FR,,Union Cycliste Bessègeoise - Bessèges
1991,AB,4654,Thomas BREEN,IE,,AUDAX IRLANDE CC
1991,AB,3252,Francis BRIENS,FR,,Olympique Club Cesson Sévigné
1991,AB,6439,Therry BROCHET,FR,,Individuel France
1991,AB,4729,Graham BRODIE,GB,,DEVON DA
1991,AB,3308,Jean-Claude BRUNEAU,FR,,ASPTT Blois
1991,AB,3706,Jean-Claude BURBAN,FR,,Rand. Cyclo Ernéens - Ernée
1991,AB,4812,David BUZZEE,US,,SPRING CITY BC HUNTSVILLE
1991,AB,6272,Maurice CADORET,FR,,Individuel France
1991,AB,3641,Jean-Jacques CAMBIER,FR,,Orléans Cyclotourisme
1991,AB,5101,Juan Maria CAMINO VARON,ES,,AC INTERNACIONAL (GU/SS)
1991,AB,515,Pierre-Jean CAROFF,FR,,Gazélec. Angers
1991,AB,3053,Henri CARPENTIER,FR,,Pédale Compiègnoise
1991,AB,6049,Pierre CATELLA,FR,,Cyclotouristes Albertvillois
1991,AB,6194,Michel CAUCHETEUX,FR,,UR Flandres Artois - Lille
1991,AB,3865,Georges CÉLESTIN,FR,,Vélo Club - Clermont L'Hérault
1991,AB,4038,André CERFOND,FR,,Rand. Cyclo du Val de Vère - Flers
1991,AB,3492,Françoise CESBRON,FR,F,Ass. Sportive Les Ponts de Cé
1991,AB,3491,Jean-Yves CESBRON,FR,,Ass. Sportive Les Ponts de Cé
1991,AB,6112,Michel CESBRON,FR,,Cyclos Chalonnes/Loire Rochefort
1991,AB,4678,Roger CHAMBÈRE,GB,,A.U.K.
1991,AB,3598,Jean-Claude CHAMPAGNE,FR,,Cyclo Randonneur Bellegardien
1991,AB,259,Jean CHANDEBOIS,FR,,Amicale Cyclo du Bocage - Bressuire
1991,AB,528,Georges CHANVRIL,FR,,Cyclo Club le Brézillet
1991,AB,3138,Jean-Pierre CHARLET,FR,,Individuel France
1991,AB,514,Gilbert CHAUFFAILLE,FR,,Cyclotourisme de Maurepas
1991,AB,3836,Marcel CHAUFFOURD,FR,,Sologne Cyclo - Romorantin
1991,AB,335,Claude CHAUVEL,FR,,Cyclo Rand. du Viaduc - Morlaix
1991,AB,3733,Roger CHESNEAU,FR,,Sologne Cyclo - Romorantin
1991,AB,4071,Monique CHEVRIER,FR,F,Réveil CT. de Gouvieux
1991,AB,3275,Nicolle CINGAL,FR,F,Groupe de Touristes Rouennais
1991,AB,6028,Georges CLAUDEL,FR,,Vélo Club Bailly Noisy le Roi
1991,AB,6558,Martin CLINTON,US,,WESTERN WHEELERS
1991,AB,39,Louis CLOTEAUX,FR,,AS Le Mesnil-Saint-Denis
1991,AB,67,Michel COCHET,FR,,Ass. Sportive Renault Dreux
1991,AB,6023,Marianne COIFFE,FR,F,Vélo Club Bailly Noisy le Roi
1991,AB,4251,Jacques COLLIN,FR,,Cyclo Club Troyen Savinien
1991,AB,6009,Denise COMBE,FR,F,Cyclotouristes Albertvillois
1991,AB,3856,Joël COMBEAU,FR,,Club des Amis Cyclos - Chateauroux
1991,AB,6161,Didier COPONET,FR,,CC Versailles Porchefontaine
1991,AB,380,Jacques CORNELIUS,FR,,USAF SVAR Ruelle
1991,AB,85,Alain CORNET,FR,,Cyclo Club Croissy sur Seine
1991,AB,505,Armel CORNO,FR,,As. Sportive Cuissai
1991,AB,99,Maurice CORNU,FR,,Individuel France
1991,AB,4277,Roger CORNU,FR,,CS Montrouge
1991,AB,4073,Gérard COSME,FR,,Club Cyclo Fyé
1991,AB,4094,Marcel COSPEREC,FR,,CC Versailles Porchefontaine
1991,AB,5007,Rosemarie COSTIN,US,F,ROCHESTER BICYCLING CLUB
1991,AB,3321,Claude CRAVOISIER,FR,,Entente Cyclo Melun La Rochette
1991,AB,6243,Grégoire CRITIKOS,FR,,ASPTT Lyon
1991,AB,6013,André CROIBIER,FR,,Cyclotouristes Albertvillois
1991,AB,3254,Henri CUEFF,FR,,AC Léonarde - St Pol de Léon
1991,AB,4889,Robert DAL SANTO,US,,OAK PARK CC
1991,AB,3631,René DAUDE,FR,,Rand. Lézignanais - Lézignan-Corbières
1991,AB,279,Bernard DAUGER,FR,,Cyclo Club Croissy sur Seine
1991,AB,124,Yves DAULY,FR,,Abeille de Rueil
1991,AB,3160,Gilles DAVISSEAU,FR,,Étoile Sp. Culturelle Écquevilly
1991,AB,740,David DAWSON,US,,FORT WORTH B.A.
1991,AB,4344,Robert DE BRUIN,NL,,WVR EN TOERISTEN
1991,AB,3268,Constance DE LUSIGNAN,FR,F,Individuel France
1991,AB,3033,Georges DEJEAU,FR,,Individuel France
1991,AB,4192,Michel DELACROIX,FR,,Club Cyclo de la Mézière
1991,AB,443,Joël DELIER,FR,,Cyclo Club Longny au Perche
1991,AB,3699,Jean-Claude DELOGE,FR,,Audax Lavallois - Laval
1991,AB,3082,Jean DEMOUGEOT,FR,,Besançon Cyclo Randonneurs
1991,AB,499,Yan-Roong DEO,FR,,Union Cyclo Toulousains - Toulouse
1991,AB,4081,Jacky DESCOUX,FR,,Cyclotouristes Poitevins
1991,AB,4173,Jasmin DESLANDES,FR,,US Bois St Denis
1991,AB,3023,Alain DESQUINEMARE,FR,,AS Banque de France
1991,AB,292,André DESUMEUR,FR,,Vélo Club St Orens de Gameville
1991,AB,6590,Félix DIAZ,US,,NEW YORK CYCLE CLUB
1991,AB,324,Gérard DION,FR,,CSL Oulins CT
1991,AB,452,Serge DIRAND,FR,,Union Cyclo Toulousains - Toulouse
1991,AB,6582,Michael DOBIES,US,,INDIVIDUEL
1991,AB,3852,Jacques DOMINIAK,FR,,Cyclo Sport Provençal - Aix-en-Provence
1991,AB,243,Pierre DORNE,FR,,Cyclo Club Villers-Saint Paul
1991,AB,4145,Jean DOUCES,FR,,UC Littoral Nord - Dunkerque
1991,AB,6156,Jean-Jacques DOUCET,FR,,Club Cyclo Courcouronnes
1991,AB,6073,Bernard DOVIC,FR,,Union Audax Français
1991,AB,5067,Kirby DRAWBAUGH,US,,CASCADE BC
1991,AB,4824,Douwe DRAYER,US,,GRIZZLY PEAK CYCLISTS
1991,AB,6386,Jean-Claude DUBOIS,FR,,Club Cyclo Loisirs Dunkerque
1991,AB,6239,Henri DUBREUIL,FR,,International Football Club Nice
1991,AB,612,Jean-Luc DUJARDIN,BE,,UNION AUDAX TOURNAI
1991,AB,3508,François DUMAS,FR,,Cyclo Randonneurs Privas
1991,AB,6002,Marie-France DUMAX,FR,F,Cyclotouristes Albertvillois
1991,AB,6078,Jean-Claude DUMOULIN,FR,,Club Cyclo Courcouronnes
1991,AB,3317,Jean-Louis DUNOGUE,FR,,Bas Armagnac Cyclo Club - Nogaro
1991,AB,3205,Gilbert DUPIEUX,FR,,VC Morzine
1991,AB,332,Jean-Georges DUPLASSO,FR,,Audax Club Parisien
1991,AB,253,Fabienne DUPOUY,FR,F,ASPTT Pau
1991,AB,323,Gérard DURU,FR,,CSL Oulins CT
1991,AB,3075,François ÉBERLÉ,FR,,Amicale Laïque Cyclo Toul
1991,AB,4345,Dick EICKHOFF,NL,,WVR EN TOERISTEN
1991,AB,4903,Dudley ELVERY,US,,INDIVIDUEL
1991,AB,4582,Edgar ELVESLETT,NO,,SK CERES
1991,AB,299,Nicole ENDRES,FR,F,Cyclotourisme de Maurepas
1991,AB,4431,John ENGLAR,CA,,RANDONNEURS ONTARIO TORONTO
1991,AB,3630,Lucette ÉPIS,FR,F,ASPTT Narbonne
1991,AB,4059,Robert ESTEVE,FR,,ASPTT Avignon
1991,AB,656,Bjarne FABRICIUS,DK,,INDIVIDUEL
1991,AB,6371,Raymond FALLET,FR,,Amicale Jeunes Thorigny
1991,AB,4995,Karin FANTUS,US,F,NEW YORK CYCLE CLUB
1991,AB,5024,Guthrie FARRAR,US,,NORTH CAROLINA BICYCLE CLUB
1991,AB,3680,Bernard FAURAND,FR,,Groupe Cyclos Lerptiens-St Genest
1991,AB,3202,Guy FAURE,FR,,Ass. Sportive Basse Seine - Vernon
1991,AB,277,François FAVÉ,FR,,Club Cycliste Bourg Blanc
1991,AB,6392,Émile FAVENNEC,FR,,Club Omn. Sp. Lucéen - Ste Luce/ Loire
1991,AB,4177,Jean-Louis FAYET,FR,,Cyclo Rand. Laval Nord
1991,AB,4466,Llorenç FERRER,ES,,PC BONAVISTA  MANRESA (BA)
1991,AB,6302,Guy FIQUEMONT,FR,,CA L'Hay les Roses
1991,AB,3179,René FLATTOT,FR,,BSL Soissons
1991,AB,364,Janny FLEURETTE,FR,,Amicale Laïque de Charmes
1991,AB,3406,André FLEURY,FR,,ASPTT Châlons-en-Champagne
1991,AB,4663,Joseph FLYNN,IE,,AUDAX IRLANDE CC
1991,AB,4664,Vincent FLYNN,IE,,AUDAX IRLANDE CC
1991,AB,314,Patrice FONTAINE,FR,,Ass. Sport. Études Rech. - Clamart
1991,AB,18,Alain FORT,FR,,Cyclo Club Croissy sur Seine
1991,AB,4101,Jacques FOUBERT,FR,,ASPTT Paris
1991,AB,3302,Jacky FOUET,FR,,Amicale des Cyclos Niortais
1991,AB,406,Claude FOURNIAL,FR,,CT Montferrand
1991,AB,610,Georges FRANÇOIS,BE,,UNION AUDAX TOURNAI
1991,AB,6115,Jean-Pierre FRANSSENS,FR,,Union Sportive BHV
1991,AB,6504,Niels Ole FREDERIKSEN,DK,,INDIVIDUEL
1991,AB,4588,Arve FREDRIKSEN,NO,,SK CERES
1991,AB,6064,Jean-Claude FRÈRE,FR,,Rand. Cyclos de l'Anjou - Angers
1991,AB,4914,John FRIEBERG,US,,BIKE BURLINGTON
1991,AB,4434,Geoffrey GADD,CA,,RANDONNEURS ONTARIO TORONTO
1991,AB,164,Stéphane GARYGA,FR,,SNECMA Gennevilliers
1991,AB,6219,Christian GATARD,FR,,Union Cyclo Saint Varent
1991,AB,3677,Claude GAUDU,FR,,Rouen Athletic Club
1991,AB,329,Michel GAUFFRE,FR,,Club Sportif IBM - Montpellier
1991,AB,427,Bruno GEFFROY,FR,,Brie Gâtinais Cyclo - Bourron Marlotte
1991,AB,506,Serge GENIN,FR,,Cyclo Alençonnais - Alençon
1991,AB,3058,Gabriel GEOFFROY,FR,,Levallois Sporting Club
1991,AB,341,Louis GEORGET,FR,,AS Imprimerie Billon - St Malo
1991,AB,3761,Régis GERENTON,FR,,Groupe Cyclo du Puy en Velay
1991,AB,6036,Bernard GICQUEL,FR,,Union Audax Français
1991,AB,3487,Serge GIULIANO,FR,,Cyclos Rand. Baulois - La Baule
1991,AB,4133,Alain GLON,FR,,Amicale Cyclo Pontivyenne - Pontivy
1991,AB,4134,Annick GLON,FR,F,Amicale Cyclo Pontivyenne - Pontivy
1991,AB,6265,Jacques GLORIA,FR,,Randonneurs Loire Océan - Rezé
1991,AB,4535,Jovan GLYMOV,DK,,KOGE CYKEL
1991,AB,474,Roger GOULAUX,FR,,ASPTT Paris
1991,AB,6388,Francis GOURJAULT,FR,,ASC Vouillé
1991,AB,361,André GOUZY,FR,,Cyclos Limouxien - Limoux
1991,AB,521,Firmin GOYENAGA,FR,,Cyclo R. Luziens Lagunak - St Jean de Luz
1991,AB,6385,Daniel GOZET,FR,,Club Cyclo Loisirs Dunkerque
1991,AB,6326,Paul GRANGER,FR,,C. Rand. de Bellerive sur Allier
1991,AB,381,Patrick GRATEREAU,FR,,Cyclo Hennessy
1991,AB,4722,William GRAY,GB,,BRISTOL DA
1991,AB,4527,Erik GREISEN,DK,,AUDAX RAND DANEMARK
1991,AB,6519,Leif GREVE,SE,,FREDRIKSHOFS IF
1991,AB,6359,Yves GUENNOC,FR,,Club Cycliste Bourg Blanc
1991,AB,4237,Pascal GUESNIER,FR,,Cyclo Club Longny au Perche
1991,AB,3216,Christian GUET,FR,,SNECMA Gennevilliers
1991,AB,3884,Hervé GUILLAMOT,FR,,Club de la Douphine - Pont de Buis
1991,AB,3775,François GUILLAUME,FR,,Amical Cyclo Velauxien - Velaux
1991,AB,6131,Michel GUILLET,FR,,Cyclo Touristes Yonnais - La Roche sur Yon
1991,AB,391,Michel GUINARD,FR,,ASPTT Lannion
1991,AB,3755,Geneviève GUITTARD,FR,F,Association Sportive des Graves Vichy
1991,AB,173,Jean GYOT,FR,,Cyclotouristes Longjumellois
1991,AB,4686,Simon HALL,GB,,A.U.K.
1991,AB,6401,Jackie HAMON,FR,,Rand. Cyclos de l'Anjou - Angers
1991,AB,4019,Jean HAMON,FR,,Ass. Bainsoise Cyclo - Bains/Oust
1991,AB,185,Joseph HAMON,FR,,Union Sportive Roissy en Brie
1991,AB,653,Baagoe HANSEN FINN,DK,,ROSKILDE CYKEL
1991,AB,4043,Henri HARDUIN,FR,,US Bois St Denis
1991,AB,4851,Jerol HARRINGTON,US,,BENICIA BICYCLE CLUB
1991,AB,4405,John HATHAWAY,CA,,BRITISH COLUMBIA RAND VANCOUVER
1991,AB,47,Pierre HELLIER,FR,,Groupe de Touristes Rouennais
1991,AB,445,André HÉNAULT,FR,,Cyclo Alençonnais - Alençon
1991,AB,6190,Jean-François HENRY,FR,,Cyclos de Plancoët
1991,AB,3262,Gilles HEQUET,FR,,US Cheminots d'Amiens
1991,AB,487,Philippe HÉREAU,FR,,Cyclotouristes Longjumellois
1991,AB,3473,Jacky HERFRAY,FR,,Rand. Cyclo Cherbourgeois
1991,AB,5018,Sylvia HILL,US,F,CATAWBA VALLEY C
1991,AB,419,Richard HIMBERT,FR,,Levallois Sporting Club
1991,AB,4090,Jean-Claude HIMBLOT,FR,,Cyclo Club Combs la Ville
1991,AB,6419,Robert HOLLANDE,FR,,CA L'Hay les Roses
1991,AB,4521,Iñaki HOYOS CUBILLO,ES,,SC ARRIGORRIAGA  (VIZ)
1991,AB,267,Marcel HUET,FR,,Amicale Cyclo Changé
1991,AB,3653,Jean HUOT,FR,,Individuel France
1991,AB,6090,Didier INNOCENT,FR,,Audax Club Parisien
1991,AB,4804,Peter Bruce IRVING,GB,,WILLESDEN CC
1991,AB,6168,Robert ISOARD,FR,,Club Cyclo de Gap
1991,AB,750,Hubert JÉGU,FR,,Ass. Sportive Trégueux Cyclo
1991,AB,4689,Edmund JONES,GB,,A.U.K.
1991,AB,439,Gérard JOUBERT,FR,,Monein Cyclo Club VTT
1991,AB,3369,Maurice JOUSSEAUME,FR,,Rand. Cyclos de l'Anjou - Angers
1991,AB,632,Michael KAMPS,CA,,BRITISH COLUMBIA RAND VANCOUVER
1991,AB,621,Raymond KIEFFER,BE,,INDIVIDUEL
1991,AB,4630,Lennart KOLLEBERG,SE,,FREDRIKSHOFS IF
1991,AB,5027,Maja KRICKER,US,F,NORTH CAROLINA BICYCLE CLUB
